productsku,calendar_year,calendar_month,inventory,sales,retailer
18311,2019,6,2318,57821,10003
43087,2019,6,4872,47512,10003
5716,2019,6,3461,41027,10003
2362,2019,6,399,16700,10003
17860,2019,6,4697,28287,10003
25508,2019,6,2684,34433,10003
28494,2019,6,3645,84285,10003
6867,2019,6,3140,55253,10003
25498,2019,6,4035,36911,10003
2564,2019,6,767,35711,10003
15134,2019,6,431,59638,10003
25823,2019,6,665,82070,10003
16548,2019,6,1941,34818,10003
37323,2019,6,1,25172,10003
34809,2019,6,1870,28666,10003
44132,2019,6,3984,94182,10003
43617,2019,6,3570,27831,10003
20244,2019,6,967,24743,10003
47384,2019,6,3280,24926,10003
8055,2019,6,4928,27451,10003
34129,2019,6,2130,15035,10003
18049,2019,6,485,88209,10003
16788,2019,6,2918,86651,10003
43807,2019,6,1517,62597,10003
8148,2019,6,4415,60649,10003
13891,2019,6,1084,49024,10003
42856,2019,6,4540,72524,10003
18573,2019,6,3181,9754,10003
28772,2019,6,2991,69090,10003
24624,2019,6,1727,73976,10003
28995,2019,6,3651,14637,10003
47137,2019,6,2758,42172,10003
49629,2019,6,2782,52767,10003
1671,2019,6,4030,39662,10003
38281,2019,6,4087,56080,10003
26518,2019,6,3711,37677,10003
21242,2019,6,3745,92957,10003
33271,2019,6,3810,53312,10003
14551,2019,6,1551,7923,10003
16332,2019,6,3547,55828,10003
43902,2019,6,4410,61355,10003
14766,2019,6,3414,89884,10003
19657,2019,6,4272,27708,10003
27548,2019,6,4417,33965,10003
40786,2019,6,267,27872,10003
43745,2019,6,1718,90808,10003
9922,2019,6,2134,96726,10003
49074,2019,6,4490,64360,10003
30314,2019,6,1609,73780,10003
43476,2019,6,4436,72711,10003
32730,2019,6,3765,29476,10003
34028,2019,6,122,60466,10003
1708,2019,6,4880,32330,10003
5392,2019,6,506,72193,10003
5845,2019,6,58,72445,10003
20790,2019,6,4295,73454,10003
28072,2019,6,2689,26182,10003
43414,2019,6,1152,96844,10003
28296,2019,6,553,54635,10003
34908,2019,6,1138,52032,10003
46920,2019,6,847,91236,10003
8712,2019,6,2910,81813,10003
39986,2019,6,1477,9352,10003
26077,2019,6,4616,40076,10003
33221,2019,6,2779,22796,10003
7429,2019,6,1190,53909,10003
37532,2019,6,668,91187,10003
12188,2019,6,3444,27300,10003
8878,2019,6,4982,35173,10003
10076,2019,6,4358,57759,10003
29521,2019,6,579,17013,10003
40845,2019,6,4662,84964,10003
6550,2019,6,1608,13179,10003
10582,2019,6,3161,27761,10003
43698,2019,6,1228,17861,10003
7039,2019,6,400,52510,10003
31841,2019,6,1418,6912,10003
42929,2019,6,2054,33846,10003
14368,2019,6,3440,20912,10003
29842,2019,6,2548,5777,10003
4051,2019,6,955,40178,10003
1141,2019,6,3017,35559,10003
20584,2019,6,1134,60112,10003
16090,2019,6,3926,10668,10003
45838,2019,6,3532,77685,10003
4174,2019,6,2473,33177,10003
37074,2019,6,1826,37679,10003
37807,2019,6,2739,11781,10003
2747,2019,6,2578,70939,10003
49133,2019,6,1256,40444,10003
7661,2019,6,3137,34488,10003
27219,2019,6,2610,16669,10003
3386,2019,6,935,43062,10003
13060,2019,6,3949,61693,10003
8406,2019,6,3572,54325,10003
2706,2019,6,2750,83051,10003
12953,2019,6,4099,64829,10003
3107,2019,6,3148,44677,10003
42004,2019,6,2931,50829,10003
24902,2019,6,1601,99153,10003
42291,2019,6,2043,59762,10003
1410,2019,6,4063,65553,10003
1961,2019,6,4946,11881,10003
11981,2019,6,137,59853,10003
28723,2019,6,2852,51586,10003
23301,2019,6,1846,59164,10003
36152,2019,6,2894,30969,10003
38250,2019,6,4403,58171,10003
41955,2019,6,1866,83219,10003
13582,2019,6,2148,16328,10003
47627,2019,6,2748,91962,10003
16930,2019,6,2356,21367,10003
38382,2019,6,3790,85148,10003
5282,2019,6,949,87217,10003
18797,2019,6,4631,36961,10003
22401,2019,6,3083,47405,10003
24111,2019,6,1292,22221,10003
12824,2019,6,4960,93531,10003
6110,2019,6,1401,53828,10003
33305,2019,6,2420,13828,10003
47722,2019,6,1213,58512,10003
10372,2019,6,1860,35942,10003
16805,2019,6,4570,25304,10003
11251,2019,6,882,35760,10003
45007,2019,6,2624,52558,10003
19490,2019,6,3350,24860,10003
22758,2019,6,2285,81039,10003
40152,2019,6,3362,22046,10003
42469,2019,6,4836,19641,10003
16302,2019,6,2595,44072,10003
16583,2019,6,3717,12917,10003
8382,2019,6,2397,6914,10003
38673,2019,6,1365,86664,10003
24383,2019,6,871,2089,10003
18421,2019,6,1219,46527,10003
6657,2019,6,1987,56725,10003
32203,2019,6,4205,24540,10003
37289,2019,6,2436,2032,10003
28151,2019,6,4888,95053,10003
34201,2019,6,2970,8256,10003
32867,2019,6,1874,35743,10003
20037,2019,6,2185,31665,10003
24103,2019,6,3830,72363,10003
43113,2019,6,3427,56898,10003
28180,2019,6,4526,73067,10003
20272,2019,6,2226,36193,10003
34817,2019,6,3394,98098,10003
29208,2019,6,844,34216,10003
46026,2019,6,4598,37072,10003
11563,2019,6,958,90492,10003
39702,2019,6,4584,45845,10003
47544,2019,6,168,41183,10003
3267,2019,6,4202,4444,10003
9208,2019,6,2610,43951,10003
40612,2019,6,950,26646,10003
28286,2019,6,536,92502,10003
19459,2019,6,2434,78230,10003
6296,2019,6,1316,97886,10003
4434,2019,6,2888,19109,10003
6949,2019,6,3751,49685,10003
22834,2019,6,3579,36450,10003
34840,2019,6,821,92589,10003
1183,2019,6,2293,7793,10003
36174,2019,6,3029,74076,10003
12056,2019,6,4298,51090,10003
38066,2019,6,4026,57006,10003
3480,2019,6,1827,97887,10003
25281,2019,6,3478,42536,10003
47543,2019,6,2993,63460,10003
38819,2019,6,493,88775,10003
27606,2019,6,4253,35033,10003
12180,2019,6,486,20944,10003
28956,2019,6,4151,34363,10003
39659,2019,6,4285,42183,10003
15803,2019,6,2995,19544,10003
9966,2019,6,1435,67599,10003
17052,2019,6,738,39231,10003
17123,2019,6,752,40758,10003
6215,2019,6,2897,9186,10003
14361,2019,6,4741,67214,10003
5124,2019,6,1031,20854,10003
48961,2019,6,2185,67336,10003
9088,2019,6,2938,80026,10003
40366,2019,6,4627,66725,10003
47955,2019,6,4685,6784,10003
17344,2019,6,1025,27263,10003
19259,2019,6,2318,78409,10003
18900,2019,6,1561,75678,10003
19840,2019,6,4196,10999,10003
32816,2019,6,375,71300,10003
8085,2019,6,3269,80743,10003
35497,2019,6,499,39887,10003
32914,2019,6,4978,27604,10003
30699,2019,6,1214,90817,10003
17211,2019,6,4380,57219,10003
12647,2019,6,2080,846,10003
30117,2019,6,807,85360,10003
43615,2019,6,1889,49350,10003
9074,2019,6,1727,59909,10003
2372,2019,6,4416,98727,10003
43124,2019,6,4094,60836,10003
13956,2019,6,1988,3891,10003
30857,2019,6,3083,54420,10003
31693,2019,6,80,77897,10003
13110,2019,6,886,13158,10003
45630,2019,6,1901,81654,10003
28749,2019,6,3264,99295,10003
27356,2019,6,1989,72342,10003
48357,2019,6,2627,53925,10003
26083,2019,6,4238,69335,10003
19737,2019,6,3827,72477,10003
2661,2019,6,3069,72870,10003
13921,2019,6,1757,29869,10003
38450,2019,6,2323,18415,10003
12115,2019,6,2365,52833,10003
26416,2019,6,3473,87209,10003
25329,2019,6,4262,33368,10003
38016,2019,6,3085,58135,10003
41680,2019,6,469,28056,10003
23385,2019,6,3904,78539,10003
26326,2019,6,314,51770,10003
41730,2019,6,23,8612,10003
1835,2019,6,705,15090,10003
10475,2019,6,3098,58064,10003
38239,2019,6,1304,98399,10003
42653,2019,6,1818,57119,10003
20348,2019,6,712,5170,10003
45773,2019,6,661,53048,10003
30720,2019,6,2619,418,10003
10954,2019,6,3164,18311,10003
26489,2019,6,1143,56323,10003
33414,2019,6,403,92091,10003
6933,2019,6,2180,85744,10003
19938,2019,6,4360,92623,10003
5681,2019,6,2619,1907,10003
31578,2019,6,1205,49838,10003
34049,2019,6,2403,42469,10003
7595,2019,6,1489,62165,10003
7578,2019,6,4533,25120,10003
26478,2019,6,2394,38333,10003
28128,2019,6,1183,41691,10003
19130,2019,6,293,30885,10003
10655,2019,6,1263,61681,10003
20748,2019,6,2830,49158,10003
12942,2019,6,4350,69202,10003
5742,2019,6,1043,66838,10003
30807,2019,6,556,85720,10003
25065,2019,6,1339,37865,10003
4947,2019,6,1511,29515,10003
45983,2019,6,3781,68647,10003
4841,2019,6,4016,39725,10003
25125,2019,6,3540,11592,10003
5963,2019,6,1591,60658,10003
7822,2019,6,1683,11928,10003
10703,2019,6,1360,56599,10003
29232,2019,6,4985,13499,10003
22332,2019,6,4111,32370,10003
38631,2019,6,3147,8287,10003
14093,2019,6,2919,95266,10003
3056,2019,6,959,48049,10003
4600,2019,6,1840,91654,10003
45410,2019,6,4094,72950,10003
13898,2019,6,2059,65410,10003
17017,2019,6,4313,9706,10003
46399,2019,6,885,99526,10003
47735,2019,6,896,70960,10003
18717,2019,6,3676,53186,10003
18673,2019,6,824,90094,10003
40997,2019,6,4927,81306,10003
16818,2019,6,1252,38757,10003
24554,2019,6,4195,48781,10003
7027,2019,6,714,49447,10003
12463,2019,6,3400,8211,10003
25351,2019,6,1442,30596,10003
40290,2019,6,2251,30643,10003
19505,2019,6,1775,2807,10003
24044,2019,6,3530,70323,10003
49586,2019,6,1366,8978,10003
17023,2019,6,2819,90856,10003
37245,2019,6,1382,75998,10003
40028,2019,6,348,18480,10003
20657,2019,6,746,8529,10003
14793,2019,6,2708,70319,10003
34595,2019,6,141,47977,10003
33736,2019,6,2126,45499,10003
38952,2019,6,3678,79841,10003
2170,2019,6,4611,35530,10003
6045,2019,6,4422,28267,10003
24182,2019,6,383,6160,10003
36971,2019,6,1658,94572,10003
14968,2019,6,685,55781,10003
45935,2019,6,825,91875,10003
20380,2019,6,4424,46977,10003
49639,2019,6,3600,82436,10003
47801,2019,6,2100,11883,10003
13724,2019,6,3499,24441,10003
49532,2019,6,7,66113,10003
3122,2019,6,3850,24567,10003
16814,2019,6,3082,6403,10003
17198,2019,6,4200,75145,10003
31020,2019,6,2658,33294,10003
28945,2019,6,3684,37142,10003
12837,2019,6,3670,24834,10003
15880,2019,6,2640,47525,10003
7338,2019,6,329,67844,10003
13996,2019,6,1748,10691,10003
17457,2019,6,4263,47262,10003
19258,2019,6,3701,71133,10003
14819,2019,6,765,82392,10003
45990,2019,6,3937,89121,10003
13321,2019,6,3520,87564,10003
49495,2019,6,2386,22573,10003
27614,2019,6,3659,76470,10003
1442,2019,6,356,62337,10003
3942,2019,6,4565,61258,10003
40313,2019,6,1953,48093,10003
17554,2019,6,1139,83508,10003
7466,2019,6,4101,25330,10003
33439,2019,6,739,5808,10003
2983,2019,6,1651,42548,10003
5228,2019,6,2544,5042,10003
13271,2019,6,152,89051,10003
5157,2019,6,3102,91906,10003
26893,2019,6,3123,47305,10003
43718,2019,6,3140,29510,10003
15351,2019,6,1560,22983,10003
47663,2019,6,831,34243,10003
27803,2019,6,4565,68465,10003
36137,2019,6,3437,21605,10003
48531,2019,6,3063,14177,10003
17193,2019,6,3736,29772,10003
43841,2019,6,3319,43707,10003
44246,2019,6,2181,87372,10003
18819,2019,6,666,77132,10003
35223,2019,6,3569,12389,10003
36194,2019,6,3410,26453,10003
1168,2019,6,3738,63370,10003
44318,2019,6,2373,28016,10003
5298,2019,6,3207,80676,10003
7419,2019,6,3917,37844,10003
16570,2019,6,3100,87186,10003
22404,2019,6,641,71407,10003
1440,2019,6,885,54124,10003
49387,2019,6,1771,55094,10003
10280,2019,6,2405,88189,10003
21886,2019,6,2744,5863,10003
44353,2019,6,2712,16185,10003
47790,2019,6,3939,24434,10003
30038,2019,6,4756,27353,10003
15998,2019,6,4663,1703,10003
23910,2019,6,3369,16288,10003
2563,2019,6,1037,68512,10003
2108,2019,6,2037,66020,10003
40771,2019,6,372,78113,10003
22472,2019,6,2653,19692,10003
10687,2019,6,3491,59262,10003
23663,2019,6,1328,44573,10003
41152,2019,6,3432,95944,10003
29556,2019,6,4460,92918,10003
28452,2019,6,1940,69862,10003
27671,2019,6,4992,20863,10003
49680,2019,6,1404,8344,10003
6990,2019,6,4092,79785,10003
16634,2019,6,2470,13663,10003
21578,2019,6,2034,49053,10003
25055,2019,6,894,81425,10003
38157,2019,6,2176,25422,10003
35621,2019,6,3546,31538,10003
46471,2019,6,10,56769,10003
43543,2019,6,1692,24797,10003
12710,2019,6,4582,17038,10003
5444,2019,6,713,4716,10003
16854,2019,6,3456,99306,10003
36065,2019,6,738,72458,10003
38997,2019,6,3701,4165,10003
44101,2019,6,4772,87612,10003
7913,2019,6,2986,55968,10003
29111,2019,6,873,3835,10003
26543,2019,6,1658,94838,10003
34437,2019,6,2022,19765,10003
42467,2019,6,2669,83848,10003
37772,2019,6,2560,33984,10003
35706,2019,6,3595,98955,10003
37132,2019,6,1059,18538,10003
35513,2019,6,3018,3272,10003
43187,2019,6,4675,68031,10003
37449,2019,6,2068,9249,10003
9203,2019,6,1539,11557,10003
31987,2019,6,169,26280,10003
3901,2019,6,3194,8401,10003
26666,2019,6,2193,91631,10003
45714,2019,6,3786,48847,10003
1079,2019,6,4613,86353,10003
11324,2019,6,701,74985,10003
49710,2019,6,1867,68550,10003
35388,2019,6,3514,66575,10003
7215,2019,6,4942,63598,10003
18824,2019,6,37,40652,10003
1062,2019,6,1545,37470,10003
45964,2019,6,4968,59770,10003
47852,2019,6,2690,82896,10003
15404,2019,6,546,58513,10003
33176,2019,6,511,47817,10003
24247,2019,6,2113,44531,10003
44645,2019,6,4022,41298,10003
37248,2019,6,2462,93136,10003
11085,2019,6,666,50338,10003
16072,2019,6,3742,30040,10003
39863,2019,6,274,8009,10003
3479,2019,6,1764,7767,10003
13746,2019,6,1978,93853,10003
18783,2019,6,4707,79355,10003
6437,2019,6,1755,78310,10003
26081,2019,6,602,52925,10003
11902,2019,6,615,515,10003
4487,2019,6,3011,67842,10003
17728,2019,6,2853,65667,10003
21744,2019,6,4046,17522,10003
39876,2019,6,3866,64723,10003
1333,2019,6,3259,97947,10003
18153,2019,6,1887,48577,10003
23721,2019,6,472,42897,10003
8478,2019,6,4552,44607,10003
32750,2019,6,1426,12348,10003
46347,2019,6,415,89681,10003
37336,2019,6,1477,54897,10003
42024,2019,6,4533,34053,10003
27355,2019,6,916,65906,10003
24924,2019,6,1775,35600,10003
13014,2019,6,12,58536,10003
44934,2019,6,3086,65637,10003
33182,2019,6,565,4258,10003
20940,2019,6,3292,94260,10003
32664,2019,6,4322,37532,10003
27911,2019,6,14,63992,10003
37392,2019,6,825,96887,10003
33836,2019,6,671,99126,10003
10622,2019,6,2314,29486,10003
7077,2019,6,3744,65639,10003
20967,2019,6,341,76253,10003
25884,2019,6,3431,45284,10003
38845,2019,6,721,61614,10003
14108,2019,6,346,63945,10003
32022,2019,6,3315,30915,10003
17721,2019,6,4715,84256,10003
10917,2019,6,4081,76290,10003
19988,2019,6,1903,3315,10003
2398,2019,6,1482,29565,10003
6847,2019,6,2718,11502,10003
20605,2019,6,1735,96073,10003
43639,2019,6,1303,64443,10003
19192,2019,6,4215,50910,10003
20301,2019,6,2585,99957,10003
33838,2019,6,4984,73713,10003
44018,2019,6,2804,49946,10003
48618,2019,6,3143,15621,10003
3720,2019,6,1503,33746,10003
21827,2019,6,2532,39255,10003
45973,2019,6,4106,22500,10003
49326,2019,6,4553,49838,10003
4426,2019,6,2520,68812,10003
37980,2019,6,1390,12019,10003
18058,2019,6,4842,65312,10003
8118,2019,6,990,58767,10003
9062,2019,6,1539,26276,10003
16430,2019,6,2421,21381,10003
4747,2019,6,3209,49562,10003
37364,2019,6,2318,10276,10003
16388,2019,6,1476,36357,10003
14618,2019,6,1747,94861,10003
6827,2019,6,1920,41833,10003
24681,2019,6,1861,50839,10003
27324,2019,6,1678,4420,10003
27672,2019,6,3182,58730,10003
18575,2019,6,3124,62120,10003
2579,2019,6,3689,16324,10003
46468,2019,6,4050,85273,10003
30853,2019,6,4494,32692,10003
18122,2019,6,3277,28656,10003
34996,2019,6,881,25705,10003
42455,2019,6,1004,56600,10003
29518,2019,6,1192,14187,10003
13257,2019,6,4155,93378,10003
45994,2019,6,1858,15361,10003
33948,2019,6,508,25804,10003
48642,2019,6,3716,74088,10003
23325,2019,6,3968,228,10003
8291,2019,6,3273,52159,10003
2485,2019,6,1054,95170,10003
17987,2019,6,1431,60501,10003
27919,2019,6,380,59360,10003
46915,2019,6,249,3422,10003
3264,2019,6,1231,78805,10003
6436,2019,6,3226,89238,10003
4816,2019,6,4872,80553,10003
16600,2019,6,2459,33621,10003
37586,2019,6,4733,18669,10003
3584,2019,6,655,90963,10003
37717,2019,6,1222,99178,10003
48870,2019,6,4327,1662,10003
39014,2019,6,22,66559,10003
4025,2019,6,896,4831,10003
38563,2019,6,2745,66832,10003
8662,2019,6,3672,28623,10003
38257,2019,6,321,14034,10003
2969,2019,6,2267,8437,10003
2686,2019,6,4390,99151,10003
25476,2019,6,419,4666,10003
3841,2019,6,775,57643,10003
32286,2019,6,2122,78984,10003
29025,2019,6,4172,39649,10003
1660,2019,6,2226,9853,10003
6822,2019,6,3732,80417,10003
15064,2019,6,4325,24783,10003
8370,2019,6,670,81223,10003
13941,2019,6,3019,37255,10003
29813,2019,6,2743,90015,10003
20993,2019,6,935,7825,10003
5291,2019,6,4795,18611,10003
46144,2019,6,1545,70242,10003
20915,2019,6,4348,95832,10003
39508,2019,6,3741,88126,10003
9608,2019,6,3328,42583,10003
38423,2019,6,4808,89251,10003
38602,2019,6,4271,54869,10003
46811,2019,6,1513,83728,10003
26787,2019,6,1168,77192,10003
13219,2019,6,3899,17612,10003
37239,2019,6,1454,1090,10003
13690,2019,6,1675,5152,10003
27678,2019,6,4869,45836,10003
25174,2019,6,3721,74048,10003
8488,2019,6,4371,21917,10003
44024,2019,6,1809,62518,10003
29708,2019,6,1913,12781,10003
10485,2019,6,2755,30167,10003
47589,2019,6,4865,58690,10003
8534,2019,6,2557,74983,10003
19894,2019,6,1745,32460,10003
19671,2019,6,2256,88460,10003
17045,2019,6,4602,45591,10003
14637,2019,6,4951,52081,10003
21261,2019,6,1583,4817,10003
13818,2019,6,2650,98988,10003
24817,2019,6,928,50300,10003
12292,2019,6,1433,98706,10003
15508,2019,6,1504,24348,10003
42645,2019,6,4673,48166,10003
46472,2019,6,4335,29925,10003
33319,2019,6,4438,23744,10003
12381,2019,6,2774,18637,10003
46537,2019,6,2501,3129,10003
15501,2019,6,4814,642,10003
7061,2019,6,2754,93077,10003
11959,2019,6,105,20240,10003
9997,2019,6,460,89756,10003
8154,2019,6,1176,61958,10003
27123,2019,6,2203,23809,10003
11044,2019,6,2485,80068,10003
12490,2019,6,3281,23068,10003
20253,2019,6,4563,17780,10003
36475,2019,6,1772,22831,10003
31249,2019,6,61,19247,10003
19864,2019,6,3689,52202,10003
27270,2019,6,4452,51140,10003
37770,2019,6,183,15544,10003
33259,2019,6,4555,38942,10003
36733,2019,6,2306,81891,10003
24210,2019,6,4529,51420,10003
4869,2019,6,2658,20598,10003
47573,2019,6,2229,90774,10003
8912,2019,6,2619,87601,10003
7058,2019,6,1762,52845,10003
28188,2019,6,2732,47102,10003
25133,2019,6,3305,2393,10003
34247,2019,6,4685,67720,10003
37193,2019,6,2174,31000,10003
37180,2019,6,1935,48200,10003
33129,2019,6,71,60626,10003
47078,2019,6,425,46772,10003
49670,2019,6,3699,96993,10003
16283,2019,6,440,42029,10003
15303,2019,6,304,3917,10003
48160,2019,6,3246,37040,10003
3208,2019,6,3271,25094,10003
47860,2019,6,629,67905,10003
30643,2019,6,2965,60585,10003
20735,2019,6,1032,65132,10003
11605,2019,6,2139,7737,10003
25104,2019,6,98,76434,10003
39829,2019,6,666,84298,10003
32536,2019,6,2349,40821,10003
33497,2019,6,2511,73464,10003
33240,2019,6,1758,87196,10003
31795,2019,6,2343,1694,10003
13738,2019,6,2620,95971,10003
12330,2019,6,2512,83767,10003
49915,2019,6,1821,32354,10003
14073,2019,6,1725,63583,10003
31318,2019,6,4795,9444,10003
6061,2019,6,3636,71491,10003
15936,2019,6,3954,58571,10003
3744,2019,6,475,41500,10003
12614,2019,6,4169,49436,10003
2435,2019,6,3489,99871,10003
38928,2019,6,4924,34667,10003
47536,2019,6,2174,78216,10003
38915,2019,6,619,11242,10003
34697,2019,6,4894,39008,10003
5956,2019,6,1157,96855,10003
43190,2019,6,2633,51838,10003
29120,2019,6,4270,22875,10003
2472,2019,6,4590,48785,10003
27034,2019,6,4843,81548,10003
44214,2019,6,1991,2530,10003
41544,2019,6,74,50323,10003
48397,2019,6,702,70049,10003
14323,2019,6,2400,17476,10003
2591,2019,6,211,54916,10003
26791,2019,6,630,92613,10003
27515,2019,6,3198,45364,10003
6231,2019,6,1381,19225,10003
27106,2019,6,2432,69,10003
11622,2019,6,985,85936,10003
1551,2019,6,1984,64962,10003
8692,2019,6,4975,7696,10003
28648,2019,6,2757,73453,10003
7480,2019,6,257,80201,10003
36956,2019,6,1290,77690,10003
21965,2019,6,2749,28141,10003
44198,2019,6,320,35042,10003
35536,2019,6,870,83430,10003
14221,2019,6,3183,68941,10003
39217,2019,6,1975,95695,10003
47302,2019,6,4141,38071,10003
2481,2019,6,1014,6084,10003
39971,2019,6,2015,70131,10003
49864,2019,6,4323,89309,10003
2162,2019,6,1908,36162,10003
26051,2019,6,343,78141,10003
27170,2019,6,2634,44608,10003
32825,2019,6,3261,65028,10003
2724,2019,6,4817,56665,10003
48104,2019,6,3103,90508,10003
13553,2019,6,3865,48008,10003
12730,2019,6,4899,48129,10003
32858,2019,6,3214,68160,10003
26895,2019,6,851,75438,10003
26645,2019,6,3512,3458,10003
30862,2019,6,1050,43041,10003
43775,2019,6,3437,22717,10003
21601,2019,6,1681,31595,10003
35747,2019,6,513,89012,10003
14383,2019,6,4,71993,10003
27956,2019,6,3786,13760,10003
15144,2019,6,4048,52306,10003
12040,2019,6,2196,13884,10003
44696,2019,6,3726,22469,10003
20493,2019,6,4405,32217,10003
2618,2019,6,4156,59841,10003
24815,2019,6,2884,27245,10003
35118,2019,6,3452,67138,10003
4573,2019,6,4446,77101,10003
39708,2019,6,2934,73659,10003
8392,2019,6,2167,56028,10003
23528,2019,6,2006,1081,10003
32621,2019,6,2845,17404,10003
49574,2019,6,2440,8668,10003
32365,2019,6,886,84509,10003
2970,2019,6,1242,29278,10003
40353,2019,6,1488,75125,10003
37077,2019,6,4824,15068,10003
43933,2019,6,81,24092,10003
20623,2019,6,1161,73570,10003
46475,2019,6,1710,48330,10003
17624,2019,6,3761,92566,10003
35582,2019,6,908,48351,10003
23837,2019,6,3187,93132,10003
48458,2019,6,4299,89287,10003
20384,2019,6,3914,6000,10003
24873,2019,6,1000,82235,10003
15003,2019,6,1114,31171,10003
17004,2019,6,3772,90110,10003
39400,2019,6,2902,90990,10003
15566,2019,6,162,62752,10003
10633,2019,6,4385,13830,10003
13459,2019,6,4848,50778,10003
37119,2019,6,401,55680,10003
17228,2019,6,2759,45470,10003
11831,2019,6,1143,33995,10003
33108,2019,6,4940,20239,10003
28368,2019,6,856,28427,10003
20283,2019,6,4512,30869,10003
28097,2019,6,1277,899,10003
19444,2019,6,866,29756,10003
9567,2019,6,3,85006,10003
38910,2019,6,4928,67929,10003
37148,2019,6,2376,78880,10003
3072,2019,6,116,99157,10003
9209,2019,6,2483,88394,10003
31376,2019,6,4784,78374,10003
43879,2019,6,4157,39670,10003
39604,2019,6,1205,30721,10003
25729,2019,6,2947,66092,10003
45155,2019,6,3593,23270,10003
38410,2019,6,4523,6786,10003
23714,2019,6,3218,66101,10003
20287,2019,6,158,83035,10003
47600,2019,6,4164,84595,10003
3243,2019,6,3228,2251,10003
13500,2019,6,1956,76525,10003
46603,2019,6,2469,57584,10003
25389,2019,6,4664,34413,10003
40489,2019,6,1144,90571,10003
27367,2019,6,4738,9041,10003
14785,2019,6,3544,82256,10003
7637,2019,6,2615,21109,10003
47340,2019,6,1543,93947,10003
14058,2019,6,381,42806,10003
33107,2019,6,1647,25265,10003
49949,2019,6,3557,17129,10003
39530,2019,6,2284,7034,10003
9255,2019,6,3720,35023,10003
8665,2019,6,4962,76671,10003
14363,2019,6,155,66032,10003
26154,2019,6,1057,54049,10003
33531,2019,6,2302,62501,10003
32404,2019,6,2246,85407,10003
30123,2019,6,4912,97874,10003
20616,2019,6,69,12038,10003
21161,2019,6,3304,11537,10003
29924,2019,6,2778,22493,10003
29251,2019,6,2664,71942,10003
5732,2019,6,1533,86939,10003
35931,2019,6,147,54571,10003
49656,2019,6,4280,82947,10003
40653,2019,6,3823,26127,10003
8123,2019,6,1556,8475,10003
9617,2019,6,3455,76631,10003
2702,2019,6,2342,11270,10003
16704,2019,6,1459,52880,10003
17903,2019,6,1686,81221,10003
32343,2019,6,1292,51397,10003
35303,2019,6,2660,69158,10003
48257,2019,6,3172,96212,10003
8480,2019,6,379,36029,10003
34419,2019,6,4941,16266,10003
36078,2019,6,608,69863,10003
28705,2019,6,1705,72658,10003
35847,2019,6,238,50800,10003
19580,2019,6,1400,74519,10003
6667,2019,6,4869,12141,10003
32083,2019,6,1125,88129,10003
9660,2019,6,3440,45280,10003
30889,2019,6,3511,39010,10003
10150,2019,6,2208,60727,10003
37127,2019,6,4720,60136,10003
1061,2019,6,488,51386,10003
36588,2019,6,3130,79673,10003
11728,2019,6,2419,72076,10003
18691,2019,6,84,16197,10003
11077,2019,6,3952,55162,10003
29854,2019,6,2474,84918,10003
12418,2019,6,666,89640,10003
26630,2019,6,4681,52474,10003
14735,2019,6,1032,53227,10003
47980,2019,6,1606,45257,10003
4684,2019,6,4642,44318,10003
25954,2019,6,4603,92855,10003
32733,2019,6,1551,1024,10003
22299,2019,6,4334,1495,10003
43903,2019,6,1252,1965,10003
18622,2019,6,4046,53558,10003
48861,2019,6,2553,15703,10003
32998,2019,6,3795,85713,10003
34341,2019,6,4640,98392,10003
44177,2019,6,3301,42007,10003
4315,2019,6,4463,44656,10003
17912,2019,6,3380,53819,10003
20041,2019,6,4193,97786,10003
45311,2019,6,2301,33483,10003
48042,2019,6,1510,12224,10003
33846,2019,6,888,26129,10003
7606,2019,6,4090,82503,10003
41985,2019,6,3355,5410,10003
25628,2019,6,2319,30306,10003
21289,2019,6,3780,95427,10003
49361,2019,6,4250,42769,10003
39373,2019,6,247,1054,10003
28508,2019,6,2005,19488,10003
39941,2019,6,2473,24690,10003
12704,2019,6,2926,60754,10003
29899,2019,6,2138,67739,10003
15857,2019,6,3733,51881,10003
44532,2019,6,1095,94437,10003
13765,2019,6,4399,3576,10003
16918,2019,6,131,13229,10003
43759,2019,6,2940,29658,10003
4853,2019,6,755,54432,10003
8447,2019,6,2417,19762,10003
5641,2019,6,1295,13034,10003
15865,2019,6,3198,5987,10003
28746,2019,6,2203,47625,10003
36513,2019,6,2379,52309,10003
41737,2019,6,1170,8943,10003
20667,2019,6,3011,30049,10003
12285,2019,6,3677,31972,10003
26818,2019,6,2038,42249,10003
41665,2019,6,3837,24686,10003
4333,2019,6,3319,17055,10003
1121,2019,6,4852,95084,10003
34750,2019,6,2785,99687,10003
30761,2019,6,3290,18619,10003
47207,2019,6,1125,80253,10003
10797,2019,6,451,40931,10003
44511,2019,6,4669,58521,10003
14129,2019,6,1102,62933,10003
46118,2019,6,4732,26067,10003
2253,2019,6,2182,41666,10003
49148,2019,6,1821,44568,10003
12542,2019,6,181,64741,10003
48034,2019,6,3758,93303,10003
48080,2019,6,1858,43865,10003
42591,2019,6,2003,99874,10003
17572,2019,6,3686,5303,10003
49921,2019,6,409,91477,10003
49944,2019,6,2383,14761,10003
33190,2019,6,4132,71258,10003
20851,2019,6,2008,12212,10003
28165,2019,6,3118,16222,10003
45488,2019,6,4724,93527,10003
