productsku,calendar_year,calendar_month,inventory,sales,retailer
12040,2019,5,2870,13224,10002
44696,2019,5,1263,62222,10002
20493,2019,5,1993,70598,10002
2618,2019,5,4894,74564,10002
24815,2019,5,2506,21359,10002
35118,2019,5,4701,64081,10002
4573,2019,5,1093,86558,10002
39708,2019,5,2962,91150,10002
8392,2019,5,459,13720,10002
23528,2019,5,2441,521,10002
32621,2019,5,2812,46377,10002
49574,2019,5,4901,82975,10002
32365,2019,5,4907,35468,10002
2970,2019,5,2067,60705,10002
40353,2019,5,1704,43760,10002
37077,2019,5,3238,67637,10002
43933,2019,5,3509,78243,10002
20623,2019,5,3902,49713,10002
46475,2019,5,3239,82000,10002
17624,2019,5,343,59079,10002
35582,2019,5,4568,1051,10002
23837,2019,5,963,54656,10002
48458,2019,5,4001,65948,10002
20384,2019,5,3619,17916,10002
24873,2019,5,4705,32363,10002
15003,2019,5,3777,56857,10002
17004,2019,5,1185,49746,10002
39400,2019,5,71,35412,10002
15566,2019,5,802,77524,10002
10633,2019,5,2621,42118,10002
13459,2019,5,1211,12609,10002
37119,2019,5,4699,58464,10002
17228,2019,5,252,6582,10002
11831,2019,5,4321,14382,10002
33108,2019,5,3586,92178,10002
28368,2019,5,1857,65112,10002
20283,2019,5,1303,86598,10002
28097,2019,5,1719,74562,10002
19444,2019,5,2451,5966,10002
9567,2019,5,3836,78532,10002
38910,2019,5,2639,76487,10002
37148,2019,5,2654,17216,10002
3072,2019,5,3664,71759,10002
9209,2019,5,2755,17488,10002
31376,2019,5,3390,73140,10002
43879,2019,5,3854,24097,10002
39604,2019,5,3869,62384,10002
25729,2019,5,4133,40739,10002
45155,2019,5,4595,69527,10002
38410,2019,5,2948,37749,10002
23714,2019,5,1502,90237,10002
20287,2019,5,779,28303,10002
47600,2019,5,4894,74750,10002
3243,2019,5,4662,38514,10002
13500,2019,5,73,24476,10002
46603,2019,5,3647,9147,10002
25389,2019,5,1615,86510,10002
40489,2019,5,1108,57176,10002
27367,2019,5,4330,41056,10002
14785,2019,5,2108,41764,10002
7637,2019,5,3199,17176,10002
47340,2019,5,4878,58213,10002
14058,2019,5,1200,39155,10002
33107,2019,5,4558,79327,10002
49949,2019,5,1809,10116,10002
39530,2019,5,1612,9264,10002
9255,2019,5,3469,67009,10002
8665,2019,5,2733,61590,10002
14363,2019,5,1249,38199,10002
26154,2019,5,757,41953,10002
33531,2019,5,2751,68118,10002
32404,2019,5,1542,22005,10002
30123,2019,5,627,60198,10002
20616,2019,5,609,68609,10002
21161,2019,5,4441,70865,10002
29924,2019,5,3527,5601,10002
29251,2019,5,4060,75944,10002
5732,2019,5,1321,51439,10002
35931,2019,5,2346,57876,10002
49656,2019,5,4664,64731,10002
40653,2019,5,613,9573,10002
8123,2019,5,17,91165,10002
9617,2019,5,3951,41512,10002
2702,2019,5,540,18603,10002
16704,2019,5,4589,70772,10002
17903,2019,5,3607,53818,10002
32343,2019,5,1863,50110,10002
35303,2019,5,3307,7175,10002
48257,2019,5,2943,93259,10002
8480,2019,5,1594,79620,10002
34419,2019,5,3859,97430,10002
36078,2019,5,1973,29332,10002
28705,2019,5,1663,8411,10002
35847,2019,5,4764,6611,10002
19580,2019,5,2964,76029,10002
6667,2019,5,2455,3234,10002
32083,2019,5,1784,89599,10002
9660,2019,5,1437,58195,10002
30889,2019,5,4455,6177,10002
10150,2019,5,1279,36372,10002
37127,2019,5,174,48066,10002
1061,2019,5,3393,73249,10002
36588,2019,5,2946,53654,10002
11728,2019,5,3091,24291,10002
18691,2019,5,1515,27887,10002
11077,2019,5,1240,59105,10002
29854,2019,5,4400,38949,10002
12418,2019,5,3826,84360,10002
26630,2019,5,3063,28413,10002
14735,2019,5,2136,3480,10002
47980,2019,5,949,64091,10002
4684,2019,5,4187,1274,10002
25954,2019,5,3760,77531,10002
32733,2019,5,2171,48004,10002
22299,2019,5,2837,52459,10002
43903,2019,5,2066,46059,10002
18622,2019,5,2058,45949,10002
48861,2019,5,2239,69290,10002
32998,2019,5,165,93123,10002
34341,2019,5,4881,54141,10002
44177,2019,5,2304,82402,10002
4315,2019,5,477,52075,10002
17912,2019,5,647,43425,10002
20041,2019,5,912,51128,10002
45311,2019,5,4603,16405,10002
48042,2019,5,2909,33506,10002
33846,2019,5,4576,58223,10002
7606,2019,5,2936,28715,10002
41985,2019,5,591,24614,10002
25628,2019,5,978,19818,10002
21289,2019,5,4462,91181,10002
49361,2019,5,3117,81383,10002
39373,2019,5,1671,24239,10002
28508,2019,5,3348,16623,10002
39941,2019,5,4336,49806,10002
12704,2019,5,2534,60960,10002
29899,2019,5,4267,39743,10002
15857,2019,5,2325,3932,10002
44532,2019,5,4796,76934,10002
13765,2019,5,2893,77003,10002
16918,2019,5,2031,50537,10002
43759,2019,5,4836,12500,10002
4853,2019,5,4927,74233,10002
8447,2019,5,4912,7408,10002
5641,2019,5,3681,59593,10002
15865,2019,5,4841,74777,10002
28746,2019,5,1071,98215,10002
36513,2019,5,2798,15297,10002
41737,2019,5,1184,36142,10002
20667,2019,5,1515,26894,10002
12285,2019,5,4066,44781,10002
26818,2019,5,1895,21080,10002
41665,2019,5,2265,89717,10002
4333,2019,5,300,94864,10002
1121,2019,5,4355,35800,10002
34750,2019,5,4879,69416,10002
30761,2019,5,2262,57333,10002
47207,2019,5,3700,36952,10002
10797,2019,5,2887,54009,10002
44511,2019,5,1534,47508,10002
14129,2019,5,2144,73435,10002
46118,2019,5,1932,82708,10002
2253,2019,5,2252,94725,10002
49148,2019,5,491,46542,10002
12542,2019,5,3929,95679,10002
48034,2019,5,4372,86018,10002
48080,2019,5,117,84697,10002
42591,2019,5,3907,36065,10002
17572,2019,5,2759,11744,10002
49921,2019,5,4914,64360,10002
49944,2019,5,3495,49901,10002
33190,2019,5,1333,47491,10002
20851,2019,5,2916,20169,10002
28165,2019,5,909,73110,10002
45488,2019,5,4497,71925,10002
33770,2019,5,3938,69425,10002
37891,2019,5,718,81486,10002
2498,2019,5,4523,38510,10002
28239,2019,5,4006,54598,10002
14299,2019,5,2474,61549,10002
42486,2019,5,4021,60314,10002
12825,2019,5,772,54193,10002
20720,2019,5,1517,18381,10002
20100,2019,5,1745,20118,10002
25091,2019,5,1002,37107,10002
14673,2019,5,2012,5401,10002
22175,2019,5,4987,66288,10002
8610,2019,5,1753,90112,10002
13041,2019,5,1787,70895,10002
37391,2019,5,2503,93047,10002
1069,2019,5,4819,94116,10002
40625,2019,5,3103,46224,10002
19050,2019,5,1094,28852,10002
44188,2019,5,2364,17279,10002
25928,2019,5,418,69885,10002
1423,2019,5,433,95384,10002
6386,2019,5,2876,70405,10002
16890,2019,5,4625,49625,10002
26544,2019,5,4769,41017,10002
15103,2019,5,1190,32673,10002
29919,2019,5,3243,17069,10002
22606,2019,5,4185,46187,10002
10914,2019,5,398,78459,10002
42570,2019,5,903,36323,10002
32877,2019,5,410,15078,10002
7157,2019,5,3804,75443,10002
1332,2019,5,130,84776,10002
22880,2019,5,1946,79,10002
19590,2019,5,3744,69544,10002
35686,2019,5,2573,45316,10002
10709,2019,5,2295,82430,10002
43491,2019,5,99,77685,10002
17271,2019,5,3082,21763,10002
22424,2019,5,4338,29261,10002
44523,2019,5,2672,53559,10002
28862,2019,5,1901,66279,10002
35992,2019,5,3821,13950,10002
39315,2019,5,2062,53565,10002
36627,2019,5,2939,9872,10002
14653,2019,5,4560,93810,10002
5653,2019,5,3705,70333,10002
37491,2019,5,2399,37207,10002
42559,2019,5,4844,64800,10002
14754,2019,5,1516,26380,10002
25614,2019,5,2897,36261,10002
22074,2019,5,3374,94798,10002
9303,2019,5,2105,239,10002
14620,2019,5,2804,66419,10002
43548,2019,5,154,82138,10002
36552,2019,5,2359,63452,10002
16989,2019,5,356,81226,10002
3487,2019,5,3540,48711,10002
28811,2019,5,4405,44999,10002
45960,2019,5,3214,8931,10002
37408,2019,5,2575,1096,10002
8160,2019,5,3012,3395,10002
6474,2019,5,2331,85580,10002
14892,2019,5,1755,86989,10002
35925,2019,5,834,57870,10002
42474,2019,5,1898,27527,10002
41958,2019,5,4681,81255,10002
23843,2019,5,4021,34065,10002
41082,2019,5,686,13797,10002
43704,2019,5,2001,66096,10002
16397,2019,5,440,81800,10002
44418,2019,5,4633,64299,10002
22666,2019,5,3640,15909,10002
48236,2019,5,1627,5712,10002
5415,2019,5,802,72495,10002
16162,2019,5,366,76019,10002
38209,2019,5,1701,13959,10002
47309,2019,5,955,52162,10002
38650,2019,5,2353,21025,10002
47517,2019,5,4650,11540,10002
19100,2019,5,707,4725,10002
8457,2019,5,2507,24591,10002
47107,2019,5,2804,53207,10002
17378,2019,5,2622,65938,10002
3772,2019,5,2397,63364,10002
29648,2019,5,278,75765,10002
18098,2019,5,2379,23388,10002
41522,2019,5,30,84090,10002
42625,2019,5,1545,70138,10002
7282,2019,5,300,53883,10002
5053,2019,5,2910,82186,10002
36621,2019,5,4162,26844,10002
8207,2019,5,3513,82069,10002
10047,2019,5,3410,5909,10002
24337,2019,5,2319,94332,10002
21001,2019,5,4482,63450,10002
47563,2019,5,2736,9834,10002
15632,2019,5,1731,88578,10002
35693,2019,5,2220,881,10002
25935,2019,5,18,80212,10002
31218,2019,5,292,1741,10002
26008,2019,5,3875,7007,10002
32968,2019,5,4474,84371,10002
20326,2019,5,2624,25356,10002
13810,2019,5,2582,99462,10002
41777,2019,5,1558,91649,10002
40956,2019,5,315,79767,10002
37527,2019,5,4329,43377,10002
49677,2019,5,4180,68082,10002
25230,2019,5,2288,99084,10002
42418,2019,5,1661,63320,10002
2393,2019,5,4818,50760,10002
46693,2019,5,2657,18958,10002
22917,2019,5,3875,56097,10002
40618,2019,5,4442,99780,10002
19600,2019,5,4883,21189,10002
17845,2019,5,48,74271,10002
43132,2019,5,2729,41667,10002
8792,2019,5,438,358,10002
17726,2019,5,2301,22409,10002
25713,2019,5,4581,12067,10002
19066,2019,5,3624,26819,10002
3601,2019,5,4661,81286,10002
7416,2019,5,417,38848,10002
10591,2019,5,2133,18043,10002
28728,2019,5,3883,45544,10002
4358,2019,5,660,68410,10002
21553,2019,5,2449,38611,10002
34604,2019,5,1814,12162,10002
14225,2019,5,1588,35008,10002
30934,2019,5,4366,33475,10002
7275,2019,5,3943,20266,10002
29982,2019,5,1332,68853,10002
35772,2019,5,3022,12036,10002
7776,2019,5,1186,28562,10002
23492,2019,5,1401,72190,10002
42432,2019,5,1002,48540,10002
31007,2019,5,3327,89447,10002
16737,2019,5,3377,39165,10002
39059,2019,5,2044,32692,10002
7105,2019,5,845,42460,10002
2843,2019,5,2763,5374,10002
40923,2019,5,2096,13257,10002
36364,2019,5,2963,99619,10002
16910,2019,5,3917,48809,10002
28088,2019,5,2421,18917,10002
35564,2019,5,3426,90183,10002
39696,2019,5,3706,22042,10002
21057,2019,5,4871,29119,10002
1765,2019,5,403,88418,10002
26558,2019,5,4542,47599,10002
28661,2019,5,4827,83123,10002
45312,2019,5,843,330,10002
9669,2019,5,1053,37973,10002
35872,2019,5,3766,71028,10002
10935,2019,5,3669,34184,10002
4885,2019,5,483,83868,10002
32141,2019,5,2336,75024,10002
18329,2019,5,3049,87906,10002
7798,2019,5,4677,59138,10002
33404,2019,5,4059,59455,10002
43796,2019,5,1033,99171,10002
20364,2019,5,1704,20127,10002
28985,2019,5,2155,33625,10002
25693,2019,5,3344,99293,10002
4272,2019,5,4532,5099,10002
16053,2019,5,2147,69872,10002
6156,2019,5,603,16536,10002
40664,2019,5,811,28964,10002
27680,2019,5,4962,8389,10002
21004,2019,5,1119,48826,10002
22803,2019,5,3235,70207,10002
1262,2019,5,1870,32819,10002
20713,2019,5,1234,30087,10002
26221,2019,5,2103,59693,10002
19038,2019,5,2879,49506,10002
22918,2019,5,4102,88948,10002
19942,2019,5,1367,97782,10002
30177,2019,5,2953,76215,10002
15240,2019,5,1815,89815,10002
41509,2019,5,3556,84367,10002
12411,2019,5,695,29611,10002
7312,2019,5,4856,96573,10002
28026,2019,5,3881,616,10002
13198,2019,5,1138,81867,10002
13104,2019,5,1605,23284,10002
47491,2019,5,937,37064,10002
37671,2019,5,3744,78071,10002
47002,2019,5,4863,63877,10002
28251,2019,5,2748,35781,10002
11886,2019,5,2896,38574,10002
37177,2019,5,3426,93835,10002
7911,2019,5,3939,69235,10002
6717,2019,5,1383,26487,10002
25521,2019,5,596,38800,10002
5346,2019,5,1644,18142,10002
31276,2019,5,2000,49319,10002
29156,2019,5,236,72447,10002
29442,2019,5,1451,94168,10002
28109,2019,5,4056,21408,10002
8830,2019,5,689,58597,10002
12141,2019,5,1749,15954,10002
17668,2019,5,3367,58724,10002
46650,2019,5,1475,8387,10002
12893,2019,5,4893,56122,10002
14782,2019,5,385,73343,10002
8540,2019,5,1648,1629,10002
24803,2019,5,350,87293,10002
41148,2019,5,2366,28140,10002
36660,2019,5,1006,73457,10002
7539,2019,5,1114,56586,10002
4505,2019,5,247,60906,10002
31037,2019,5,1196,61249,10002
20078,2019,5,327,58136,10002
45173,2019,5,1777,80707,10002
15969,2019,5,1779,36939,10002
35588,2019,5,1234,89144,10002
32326,2019,5,3454,81465,10002
19897,2019,5,2160,89883,10002
11578,2019,5,2426,50719,10002
23816,2019,5,3357,69323,10002
27314,2019,5,4204,68994,10002
47759,2019,5,699,96614,10002
15834,2019,5,3008,34128,10002
30864,2019,5,770,8125,10002
14041,2019,5,1378,73863,10002
18131,2019,5,2015,12858,10002
9808,2019,5,790,47508,10002
23891,2019,5,2995,18657,10002
8966,2019,5,1591,37659,10002
6713,2019,5,2033,92689,10002
32735,2019,5,2525,18134,10002
7573,2019,5,2482,54162,10002
33692,2019,5,1809,66519,10002
32085,2019,5,3825,80043,10002
14055,2019,5,518,33701,10002
45539,2019,5,2786,43406,10002
34859,2019,5,2973,73036,10002
34033,2019,5,315,29935,10002
3233,2019,5,4164,66961,10002
40808,2019,5,1184,38655,10002
6858,2019,5,2158,41401,10002
27932,2019,5,2166,17754,10002
11584,2019,5,4037,55098,10002
25534,2019,5,3719,37988,10002
11715,2019,5,4128,16317,10002
36020,2019,5,1023,22445,10002
10913,2019,5,436,37523,10002
41201,2019,5,4150,17861,10002
8009,2019,5,2083,25945,10002
43590,2019,5,3424,40446,10002
8438,2019,5,3122,91456,10002
2437,2019,5,2982,4434,10002
27983,2019,5,2407,30828,10002
49615,2019,5,238,80684,10002
2968,2019,5,3516,43433,10002
4895,2019,5,2837,27419,10002
38242,2019,5,2683,78050,10002
43094,2019,5,936,74523,10002
44799,2019,5,2462,31179,10002
27484,2019,5,4171,47128,10002
18267,2019,5,3092,94320,10002
49226,2019,5,2285,15366,10002
41799,2019,5,1325,42203,10002
46797,2019,5,1069,89313,10002
27235,2019,5,3288,15953,10002
35655,2019,5,4021,85274,10002
45856,2019,5,1076,87314,10002
10727,2019,6,3481,55509,10002
28359,2019,6,1147,93050,10002
44660,2019,6,3626,19879,10002
31033,2019,6,4786,13741,10002
22284,2019,6,3191,33495,10002
6103,2019,6,3975,80432,10002
23522,2019,6,1579,67452,10002
40840,2019,6,2389,36032,10002
14385,2019,6,1143,2509,10002
5902,2019,6,1278,6036,10002
11772,2019,6,3511,79768,10002
42318,2019,6,3782,74481,10002
21049,2019,6,717,51666,10002
49694,2019,6,584,58975,10002
33739,2019,6,3660,42904,10002
7763,2019,6,4119,24101,10002
38247,2019,6,1384,81175,10002
19425,2019,6,1065,31151,10002
43448,2019,6,3884,42935,10002
24521,2019,6,4050,19317,10002
7843,2019,6,3040,30475,10002
45934,2019,6,3188,86633,10002
14842,2019,6,3627,81252,10002
29637,2019,6,1243,65921,10002
24484,2019,6,3484,67724,10002
28569,2019,6,1881,12199,10002
28821,2019,6,4503,84530,10002
21868,2019,6,4965,43081,10002
32884,2019,6,4572,46009,10002
23268,2019,6,3973,91793,10002
36057,2019,6,3283,37468,10002
4256,2019,6,3186,27970,10002
46529,2019,6,4051,84260,10002
37235,2019,6,2337,65298,10002
32837,2019,6,2655,28087,10002
14610,2019,6,3537,18100,10002
29029,2019,6,3065,17674,10002
48755,2019,6,1524,50379,10002
34189,2019,6,3078,24112,10002
39180,2019,6,1913,20591,10002
17751,2019,6,425,44755,10002
14341,2019,6,2002,43490,10002
38593,2019,6,3265,90196,10002
40225,2019,6,4373,97128,10002
31639,2019,6,1109,50752,10002
31347,2019,6,3089,93268,10002
42118,2019,6,2675,8958,10002
5344,2019,6,310,70785,10002
6179,2019,6,3425,40184,10002
42203,2019,6,4531,54140,10002
2987,2019,6,1329,98128,10002
9423,2019,6,1602,79360,10002
27047,2019,6,4015,28860,10002
45937,2019,6,4439,86099,10002
41832,2019,6,98,66717,10002
20392,2019,6,3510,62029,10002
36605,2019,6,4819,31948,10002
34500,2019,6,4924,42656,10002
48551,2019,6,1742,21765,10002
44396,2019,6,747,65570,10002
46917,2019,6,1499,67251,10002
1739,2019,6,2379,48944,10002
26789,2019,6,109,71194,10002
21506,2019,6,3971,69093,10002
19728,2019,6,3697,86027,10002
17907,2019,6,4194,22069,10002
38193,2019,6,2231,52210,10002
42462,2019,6,4258,99018,10002
27740,2019,6,1798,53619,10002
18484,2019,6,388,7987,10002
49709,2019,6,487,17212,10002
7712,2019,6,2613,84657,10002
38717,2019,6,4077,26277,10002
44748,2019,6,3670,63730,10002
49652,2019,6,4972,63977,10002
18019,2019,6,1102,80051,10002
23358,2019,6,3748,7343,10002
29328,2019,6,4304,32309,10002
30558,2019,6,257,44017,10002
14710,2019,6,4704,35313,10002
30145,2019,6,4876,93320,10002
3491,2019,6,3429,11745,10002
41982,2019,6,2764,46479,10002
14676,2019,6,3393,6766,10002
29343,2019,6,3643,5684,10002
35134,2019,6,3784,27841,10002
27049,2019,6,3667,43891,10002
3879,2019,6,3723,48534,10002
31858,2019,6,4819,47216,10002
24720,2019,6,4753,62697,10002
40523,2019,6,3576,65382,10002
15793,2019,6,4066,37127,10002
48685,2019,6,2843,9308,10002
45328,2019,6,189,61176,10002
24966,2019,6,673,74289,10002
26211,2019,6,1228,20980,10002
37128,2019,6,2220,80128,10002
27796,2019,6,753,44229,10002
6889,2019,6,3699,81871,10002
21300,2019,6,217,16188,10002
37173,2019,6,3887,9209,10002
41447,2019,6,3956,68748,10002
42987,2019,6,3117,2937,10002
23177,2019,6,2938,9794,10002
10598,2019,6,3142,68443,10002
4976,2019,6,175,25727,10002
46528,2019,6,3941,50528,10002
21631,2019,6,1399,63817,10002
6537,2019,6,3521,53131,10002
42804,2019,6,1327,7125,10002
34519,2019,6,57,82882,10002
17880,2019,6,2848,60768,10002
1920,2019,6,3777,68354,10002
28725,2019,6,1191,7159,10002
5710,2019,6,1455,74534,10002
43961,2019,6,4340,99548,10002
7543,2019,6,4458,80613,10002
23309,2019,6,4959,45752,10002
26323,2019,6,1901,4528,10002
3799,2019,6,1197,30525,10002
36910,2019,6,4311,15259,10002
26896,2019,6,2017,7289,10002
6538,2019,6,1425,45712,10002
32189,2019,6,2732,13394,10002
22940,2019,6,3781,22334,10002
19293,2019,6,2271,94549,10002
43707,2019,6,882,89945,10002
35391,2019,6,1108,66327,10002
41581,2019,6,4943,55998,10002
20765,2019,6,2996,41016,10002
42703,2019,6,4942,70052,10002
28673,2019,6,874,51717,10002
29721,2019,6,1773,83487,10002
1989,2019,6,1164,76364,10002
41807,2019,6,1786,54516,10002
10249,2019,6,1416,47125,10002
5023,2019,6,4934,1226,10002
34091,2019,6,4874,37045,10002
34416,2019,6,4945,58982,10002
14322,2019,6,1405,23273,10002
18348,2019,6,1666,56245,10002
16591,2019,6,1014,94909,10002
48552,2019,6,2914,3237,10002
13004,2019,6,4225,87734,10002
17223,2019,6,3175,72661,10002
32261,2019,6,968,55848,10002
42372,2019,6,2010,31710,10002
26249,2019,6,3930,15626,10002
44646,2019,6,3571,97973,10002
38803,2019,6,2279,51184,10002
17085,2019,6,1916,80710,10002
25057,2019,6,574,94322,10002
49160,2019,6,2916,55223,10002
9565,2019,6,732,33783,10002
7513,2019,6,71,8093,10002
28727,2019,6,3005,73030,10002
27365,2019,6,3657,70069,10002
46808,2019,6,4835,84727,10002
29885,2019,6,1867,33864,10002
10638,2019,6,1038,30937,10002
17332,2019,6,1165,30188,10002
32088,2019,6,823,18951,10002
19905,2019,6,2989,78311,10002
29078,2019,6,4457,66433,10002
32872,2019,6,4732,29702,10002
39380,2019,6,3824,39519,10002
49189,2019,6,2538,39730,10002
36440,2019,6,3252,46905,10002
43608,2019,6,3645,61824,10002
8574,2019,6,3954,38273,10002
48133,2019,6,3215,23045,10002
9630,2019,6,3363,63828,10002
5172,2019,6,1614,93481,10002
2020,2019,6,2239,93973,10002
25036,2019,6,3240,8914,10002
17600,2019,6,2404,80809,10002
27465,2019,6,1271,58527,10002
41481,2019,6,581,86166,10002
20909,2019,6,1572,63207,10002
11475,2019,6,2678,94729,10002
1802,2019,6,1749,54302,10002
4298,2019,6,203,54664,10002
3630,2019,6,3128,7383,10002
1998,2019,6,443,34032,10002
47212,2019,6,84,71377,10002
5797,2019,6,2930,41012,10002
20554,2019,6,811,73046,10002
15959,2019,6,3441,9836,10002
32070,2019,6,3791,36530,10002
2645,2019,6,1676,75613,10002
18997,2019,6,499,87530,10002
40837,2019,6,3254,92942,10002
5003,2019,6,2747,17033,10002
12487,2019,6,2056,8594,10002
45505,2019,6,2675,43022,10002
25450,2019,6,314,96209,10002
5658,2019,6,4425,99321,10002
21687,2019,6,2271,23677,10002
37197,2019,6,912,94215,10002
30634,2019,6,1977,50629,10002
47712,2019,6,1509,93677,10002
3395,2019,6,2931,54339,10002
10832,2019,6,4611,16949,10002
37640,2019,6,2288,33540,10002
22297,2019,6,3732,13716,10002
21032,2019,6,1941,22328,10002
41566,2019,6,1498,11233,10002
20254,2019,6,3649,30389,10002
33972,2019,6,1853,42625,10002
12993,2019,6,2255,26518,10002
10538,2019,6,3418,66194,10002
41763,2019,6,1046,11121,10002
4696,2019,6,1376,67605,10002
5808,2019,6,1156,67169,10002
10097,2019,6,2939,42099,10002
11939,2019,6,2457,75763,10002
25178,2019,6,54,88703,10002
29396,2019,6,1287,47218,10002
9507,2019,6,572,87560,10002
23064,2019,6,2804,34258,10002
23004,2019,6,1574,15735,10002
29585,2019,6,1555,2781,10002
16886,2019,6,1292,37308,10002
1817,2019,6,4141,39086,10002
21885,2019,6,4538,10351,10002
24772,2019,6,459,25340,10002
36554,2019,6,3982,41428,10002
12629,2019,6,2999,23285,10002
13839,2019,6,4704,71594,10002
24568,2019,6,1871,83692,10002
32860,2019,6,3613,67783,10002
7085,2019,6,4595,1970,10002
12064,2019,6,420,62847,10002
30719,2019,6,847,4200,10002
45297,2019,6,4823,57906,10002
43333,2019,6,768,84032,10002
31845,2019,6,20,68094,10002
24651,2019,6,2079,75264,10002
1897,2019,6,4777,91800,10002
3807,2019,6,712,57548,10002
43761,2019,6,2393,72457,10002
28994,2019,6,422,34740,10002
36142,2019,6,2297,18667,10002
46838,2019,6,2991,80503,10002
9137,2019,6,1561,24051,10002
12615,2019,6,1927,65551,10002
11955,2019,6,4914,73369,10002
7769,2019,6,4698,66597,10002
43537,2019,6,2742,39700,10002
24932,2019,6,2803,28385,10002
28280,2019,6,311,76871,10002
1133,2019,6,254,4147,10002
46253,2019,6,3456,98392,10002
15687,2019,6,665,77607,10002
7612,2019,6,2594,7657,10002
26552,2019,6,2711,83302,10002
8089,2019,6,2924,64461,10002
23319,2019,6,4882,2161,10002
37870,2019,6,3022,92048,10002
34160,2019,6,4699,83363,10002
44345,2019,6,2691,23569,10002
31905,2019,6,2542,38616,10002
29936,2019,6,2797,46917,10002
5051,2019,6,2155,57222,10002
18148,2019,6,3827,1912,10002
47540,2019,6,4337,34637,10002
25078,2019,6,3240,52515,10002
41325,2019,6,3472,15221,10002
48002,2019,6,3234,87854,10002
42982,2019,6,1643,46797,10002
25166,2019,6,825,76305,10002
4873,2019,6,2319,88217,10002
32353,2019,6,4133,41770,10002
49916,2019,6,3131,57967,10002
11912,2019,6,2513,84158,10002
19976,2019,6,2161,98049,10002
44757,2019,6,4008,39580,10002
29313,2019,6,4288,88173,10002
38376,2019,6,4416,61480,10002
9839,2019,6,4280,1339,10002
14164,2019,6,2912,38097,10002
47040,2019,6,1674,64650,10002
8434,2019,6,1911,3176,10002
19439,2019,6,2541,69508,10002
43998,2019,6,621,20791,10002
5345,2019,6,1305,46250,10002
9792,2019,6,2018,24766,10002
13354,2019,6,4487,51825,10002
17346,2019,6,4182,9779,10002
28913,2019,6,4634,39266,10002
35443,2019,6,1089,82733,10002
43549,2019,6,281,48928,10002
32248,2019,6,4084,25651,10002
45281,2019,6,2171,89424,10002
45211,2019,6,1930,62357,10002
8595,2019,6,3071,70773,10002
2105,2019,6,3068,42417,10002
5527,2019,6,3968,21821,10002
5854,2019,6,1951,71718,10002
10629,2019,6,194,4457,10002
25288,2019,6,3610,8129,10002
22244,2019,6,2107,86228,10002
1641,2019,6,4245,25337,10002
43547,2019,6,3917,52717,10002
10410,2019,6,2487,88188,10002
4357,2019,6,2230,19750,10002
4109,2019,6,1367,17448,10002
37558,2019,6,1896,63,10002
24400,2019,6,4400,20242,10002
29417,2019,6,1432,90698,10002
31531,2019,6,2519,68684,10002
13621,2019,6,2726,35766,10002
7229,2019,6,1751,20941,10002
2305,2019,6,3216,76376,10002
1248,2019,6,4731,83083,10002
9525,2019,6,2981,77569,10002
45292,2019,6,4451,81454,10002
34037,2019,6,3707,39356,10002
4577,2019,6,2249,11818,10002
35377,2019,6,2540,52387,10002
2278,2019,6,2187,97697,10002
6283,2019,6,2618,33438,10002
9188,2019,6,4607,83930,10002
26952,2019,6,3070,18090,10002
32959,2019,6,189,86888,10002
3881,2019,6,1999,82491,10002
15370,2019,6,2425,3972,10002
43008,2019,6,671,7972,10002
28986,2019,6,1341,23687,10002
19930,2019,6,2120,32289,10002
23122,2019,6,4866,73782,10002
5456,2019,6,1512,87045,10002
9597,2019,6,3681,2866,10002
48598,2019,6,3315,39125,10002
39699,2019,6,3764,99448,10002
46972,2019,6,3043,1705,10002
8267,2019,6,2320,76441,10002
6701,2019,6,1998,5312,10002
14008,2019,6,26,19027,10002
9508,2019,6,1995,57522,10002
3316,2019,6,1096,48419,10002
11326,2019,6,2580,95894,10002
7239,2019,6,2535,386,10002
3394,2019,6,4602,62593,10002
15493,2019,6,1310,3268,10002
17816,2019,6,1137,35777,10002
41671,2019,6,4335,78401,10002
32695,2019,6,3993,30188,10002
31065,2019,6,2400,56060,10002
40315,2019,6,1935,61321,10002
32332,2019,6,4358,30813,10002
20347,2019,6,173,6206,10002
25901,2019,6,3287,65394,10002
44112,2019,6,1450,60760,10002
27424,2019,6,1534,96862,10002
22585,2019,6,2409,50866,10002
4457,2019,6,1650,45814,10002
10793,2019,6,424,8548,10002
10096,2019,6,2942,26738,10002
46545,2019,6,646,27820,10002
43740,2019,6,1675,6606,10002
37338,2019,6,1064,75037,10002
37598,2019,6,1763,44599,10002
37404,2019,6,360,29097,10002
5115,2019,6,478,51850,10002
22394,2019,6,3306,60955,10002
34713,2019,6,2014,23244,10002
49823,2019,6,2256,17823,10002
25123,2019,6,1812,45666,10002
39496,2019,6,1344,40604,10002
38216,2019,6,700,29709,10002
6496,2019,6,3542,41447,10002
48119,2019,6,4792,40669,10002
38666,2019,6,3094,25183,10002
38758,2019,6,4617,26274,10002
33364,2019,6,3863,9116,10002
13998,2019,6,100,48377,10002
17492,2019,6,4999,89681,10002
9328,2019,6,2557,69643,10002
32023,2019,6,4009,4734,10002
24994,2019,6,3495,81042,10002
10946,2019,6,1950,28177,10002
20908,2019,6,4159,77278,10002
49993,2019,6,4831,71444,10002
22422,2019,6,2123,13051,10002
1351,2019,6,1591,8400,10002
47083,2019,6,2586,37249,10002
23343,2019,6,1704,28662,10002
