productsku,calendar_year,calendar_month,inventory,sales,retailer
33948,2019,6,1713,24671,10001
48642,2019,6,816,25879,10001
23325,2019,6,332,59860,10001
8291,2019,6,4468,70465,10001
2485,2019,6,4405,69200,10001
17987,2019,6,4565,81450,10001
27919,2019,6,780,39735,10001
46915,2019,6,332,90327,10001
3264,2019,6,4287,3416,10001
6436,2019,6,136,62216,10001
4816,2019,6,3360,76432,10001
16600,2019,6,3125,35476,10001
37586,2019,6,3422,36800,10001
3584,2019,6,2770,9493,10001
37717,2019,6,1015,38109,10001
48870,2019,6,4762,28036,10001
39014,2019,6,1914,43705,10001
4025,2019,6,4085,68962,10001
38563,2019,6,582,14769,10001
8662,2019,6,92,37240,10001
38257,2019,6,3014,58189,10001
2969,2019,6,4368,56899,10001
2686,2019,6,3512,70068,10001
25476,2019,6,753,73280,10001
3841,2019,6,4153,61500,10001
32286,2019,6,2182,34801,10001
29025,2019,6,711,28409,10001
1660,2019,6,325,31867,10001
6822,2019,6,4895,99668,10001
15064,2019,6,4525,84597,10001
8370,2019,6,1611,66943,10001
13941,2019,6,4396,7000,10001
29813,2019,6,1886,85132,10001
20993,2019,6,3437,38535,10001
5291,2019,6,198,69136,10001
46144,2019,6,3503,58974,10001
20915,2019,6,4990,10995,10001
39508,2019,6,788,17726,10001
9608,2019,6,2416,98252,10001
38423,2019,6,1275,20536,10001
38602,2019,6,2138,36756,10001
46811,2019,6,1386,38816,10001
26787,2019,6,2863,87110,10001
13219,2019,6,4301,46669,10001
37239,2019,6,4148,56536,10001
13690,2019,6,2664,96735,10001
27678,2019,6,616,80248,10001
25174,2019,6,4734,68211,10001
8488,2019,6,4687,35237,10001
44024,2019,6,192,38555,10001
29708,2019,6,436,76001,10001
10485,2019,6,2872,42036,10001
47589,2019,6,1944,42229,10001
8534,2019,6,1114,62562,10001
19894,2019,6,2109,30535,10001
19671,2019,6,459,66939,10001
17045,2019,6,2311,39356,10001
14637,2019,6,3304,32475,10001
21261,2019,6,2434,21781,10001
13818,2019,6,2348,27164,10001
24817,2019,6,753,14922,10001
12292,2019,6,715,32507,10001
15508,2019,6,3939,46807,10001
42645,2019,6,3986,54119,10001
46472,2019,6,3284,49837,10001
33319,2019,6,4658,5243,10001
12381,2019,6,1846,12147,10001
46537,2019,6,1602,82645,10001
15501,2019,6,399,61850,10001
7061,2019,6,1887,63266,10001
11959,2019,6,2240,63506,10001
9997,2019,6,3481,10302,10001
8154,2019,6,1226,83871,10001
27123,2019,6,164,73365,10001
11044,2019,6,3350,73843,10001
12490,2019,6,3154,36090,10001
20253,2019,6,1392,68398,10001
36475,2019,6,1629,47894,10001
31249,2019,6,4040,69614,10001
19864,2019,6,3694,2882,10001
27270,2019,6,1532,62598,10001
37770,2019,6,4557,25190,10001
33259,2019,6,3093,1883,10001
36733,2019,6,2835,97732,10001
24210,2019,6,1826,84918,10001
4869,2019,6,4555,89513,10001
47573,2019,6,3509,78756,10001
8912,2019,6,115,46790,10001
7058,2019,6,3298,46464,10001
28188,2019,6,404,39463,10001
25133,2019,6,3935,36118,10001
34247,2019,6,263,67082,10001
37193,2019,6,4848,80536,10001
37180,2019,6,195,11949,10001
33129,2019,6,3213,20320,10001
47078,2019,6,1225,87928,10001
49670,2019,6,410,59267,10001
16283,2019,6,3799,37338,10001
15303,2019,6,3004,66635,10001
48160,2019,6,3490,5566,10001
3208,2019,6,2974,61940,10001
47860,2019,6,4988,47476,10001
30643,2019,6,2033,45868,10001
20735,2019,6,2292,43217,10001
11605,2019,6,1338,37840,10001
25104,2019,6,4461,38596,10001
39829,2019,6,3632,49340,10001
32536,2019,6,1163,4400,10001
33497,2019,6,4667,47741,10001
33240,2019,6,3915,55307,10001
31795,2019,6,4260,78007,10001
13738,2019,6,1488,90916,10001
12330,2019,6,3917,21985,10001
49915,2019,6,3374,42153,10001
14073,2019,6,3148,71130,10001
31318,2019,6,574,64406,10001
6061,2019,6,3745,46143,10001
15936,2019,6,3529,18632,10001
3744,2019,6,335,82871,10001
12614,2019,6,1852,32200,10001
2435,2019,6,4028,70498,10001
38928,2019,6,2379,51327,10001
47536,2019,6,1948,5138,10001
38915,2019,6,545,87214,10001
34697,2019,6,3364,84507,10001
5956,2019,6,1355,51027,10001
43190,2019,6,694,66685,10001
29120,2019,6,2436,57101,10001
2472,2019,6,3680,1153,10001
27034,2019,6,3119,28297,10001
44214,2019,6,4876,66620,10001
41544,2019,6,195,86001,10001
48397,2019,6,907,21181,10001
14323,2019,6,1056,15300,10001
2591,2019,6,3348,78573,10001
26791,2019,6,1918,27125,10001
27515,2019,6,3139,75463,10001
6231,2019,6,2410,96208,10001
27106,2019,6,4363,95048,10001
11622,2019,6,4813,55335,10001
1551,2019,6,3137,67411,10001
8692,2019,6,598,91345,10001
28648,2019,6,779,63748,10001
7480,2019,6,362,19872,10001
36956,2019,6,2610,92831,10001
21965,2019,6,4106,68268,10001
44198,2019,6,1651,62090,10001
35536,2019,6,2734,99374,10001
14221,2019,6,4271,90086,10001
39217,2019,6,1331,35911,10001
47302,2019,6,3659,15242,10001
2481,2019,6,2920,65972,10001
39971,2019,6,1258,56537,10001
49864,2019,6,1139,73061,10001
2162,2019,6,4550,94468,10001
26051,2019,6,507,85524,10001
27170,2019,6,710,32840,10001
32825,2019,6,4395,81993,10001
2724,2019,6,119,67070,10001
48104,2019,6,1970,56026,10001
13553,2019,6,4701,19167,10001
12730,2019,6,1418,69251,10001
32858,2019,6,3426,31059,10001
26895,2019,6,1090,6606,10001
26645,2019,6,1393,93477,10001
30862,2019,6,2148,48002,10001
43775,2019,6,3848,843,10001
21601,2019,6,166,26843,10001
35747,2019,6,496,90344,10001
14383,2019,6,1010,83648,10001
27956,2019,6,3375,26235,10001
15144,2019,6,918,42682,10001
12040,2019,6,1467,34240,10001
44696,2019,6,478,82530,10001
20493,2019,6,2686,72761,10001
2618,2019,6,3747,64401,10001
24815,2019,6,2626,91838,10001
35118,2019,6,4986,12289,10001
4573,2019,6,4386,23622,10001
39708,2019,6,242,29520,10001
8392,2019,6,1523,91393,10001
23528,2019,6,2993,76296,10001
32621,2019,6,2280,68233,10001
49574,2019,6,2647,25649,10001
32365,2019,6,1544,97890,10001
2970,2019,6,458,37580,10001
40353,2019,6,1540,7594,10001
37077,2019,6,953,20613,10001
43933,2019,6,2074,936,10001
20623,2019,6,3513,25598,10001
46475,2019,6,1019,70007,10001
17624,2019,6,1934,32510,10001
35582,2019,6,4232,53333,10001
23837,2019,6,644,61561,10001
48458,2019,6,4103,39681,10001
20384,2019,6,4461,56645,10001
24873,2019,6,3065,61364,10001
15003,2019,6,2132,30728,10001
17004,2019,6,533,79638,10001
39400,2019,6,1748,10131,10001
15566,2019,6,2372,11139,10001
10633,2019,6,3368,94744,10001
13459,2019,6,2508,61702,10001
37119,2019,6,4797,54868,10001
17228,2019,6,2999,99230,10001
11831,2019,6,762,54076,10001
33108,2019,6,1633,5710,10001
28368,2019,6,3769,83810,10001
20283,2019,6,2749,65598,10001
28097,2019,6,737,53426,10001
19444,2019,6,265,88294,10001
9567,2019,6,2126,53482,10001
38910,2019,6,4391,46775,10001
37148,2019,6,4638,60614,10001
3072,2019,6,4900,72446,10001
9209,2019,6,1386,13659,10001
31376,2019,6,4125,72314,10001
43879,2019,6,217,35624,10001
39604,2019,6,2775,77822,10001
25729,2019,6,153,48255,10001
45155,2019,6,1462,36872,10001
38410,2019,6,3754,37801,10001
23714,2019,6,2902,99210,10001
20287,2019,6,2306,71079,10001
47600,2019,6,4665,93085,10001
3243,2019,6,4164,66829,10001
13500,2019,6,1431,64594,10001
46603,2019,6,1491,3614,10001
25389,2019,6,4887,94231,10001
40489,2019,6,1254,96804,10001
27367,2019,6,3715,77003,10001
14785,2019,6,3304,24960,10001
7637,2019,6,2803,17308,10001
47340,2019,6,2296,45064,10001
14058,2019,6,3151,18997,10001
33107,2019,6,1474,44950,10001
49949,2019,6,3985,8268,10001
39530,2019,6,2690,52164,10001
9255,2019,6,4846,68068,10001
8665,2019,6,4453,67251,10001
14363,2019,6,2099,57739,10001
26154,2019,6,2450,57563,10001
33531,2019,6,2619,6942,10001
32404,2019,6,1718,39707,10001
30123,2019,6,1205,59272,10001
20616,2019,6,2629,47291,10001
21161,2019,6,4434,90361,10001
29924,2019,6,1779,30362,10001
29251,2019,6,932,92303,10001
5732,2019,6,879,18087,10001
35931,2019,6,4573,29478,10001
49656,2019,6,17,72350,10001
40653,2019,6,1174,38694,10001
8123,2019,6,13,26934,10001
9617,2019,6,2515,21734,10001
2702,2019,6,4397,15646,10001
16704,2019,6,4819,33497,10001
17903,2019,6,2129,61922,10001
32343,2019,6,3183,48754,10001
35303,2019,6,3607,8100,10001
48257,2019,6,304,49767,10001
8480,2019,6,2273,88982,10001
34419,2019,6,1018,27539,10001
36078,2019,6,4135,85135,10001
28705,2019,6,1204,39171,10001
35847,2019,6,1363,67631,10001
19580,2019,6,4270,27579,10001
6667,2019,6,3575,17615,10001
32083,2019,6,1017,18670,10001
9660,2019,6,1124,61484,10001
30889,2019,6,3927,24274,10001
10150,2019,6,961,80731,10001
37127,2019,6,1599,48149,10001
1061,2019,6,1218,16008,10001
36588,2019,6,718,99776,10001
11728,2019,6,2614,75110,10001
18691,2019,6,2168,89325,10001
11077,2019,6,3058,88210,10001
29854,2019,6,996,21501,10001
12418,2019,6,1736,80421,10001
26630,2019,6,0,32721,10001
14735,2019,6,2606,9938,10001
47980,2019,6,233,93134,10001
4684,2019,6,2813,80983,10001
25954,2019,6,2574,38275,10001
32733,2019,6,3250,2734,10001
22299,2019,6,108,89688,10001
43903,2019,6,2026,74185,10001
18622,2019,6,4065,66630,10001
48861,2019,6,1123,72222,10001
32998,2019,6,3675,59251,10001
34341,2019,6,3971,89912,10001
44177,2019,6,2392,72904,10001
4315,2019,6,3202,96796,10001
17912,2019,6,2232,99043,10001
20041,2019,6,1374,28998,10001
45311,2019,6,2259,20844,10001
48042,2019,6,2349,84364,10001
33846,2019,6,1844,17146,10001
7606,2019,6,2139,66986,10001
41985,2019,6,269,99325,10001
25628,2019,6,3362,85471,10001
21289,2019,6,3109,5061,10001
49361,2019,6,4219,80721,10001
39373,2019,6,3275,13016,10001
28508,2019,6,3755,33822,10001
39941,2019,6,1101,59131,10001
12704,2019,6,882,33107,10001
29899,2019,6,4979,62764,10001
15857,2019,6,1766,67384,10001
44532,2019,6,911,74673,10001
13765,2019,6,776,6441,10001
16918,2019,6,4710,70618,10001
43759,2019,6,3786,79013,10001
4853,2019,6,57,60477,10001
8447,2019,6,1016,82834,10001
5641,2019,6,4889,12802,10001
15865,2019,6,1843,19492,10001
28746,2019,6,4544,25710,10001
36513,2019,6,4087,72312,10001
41737,2019,6,2948,91735,10001
20667,2019,6,4428,62415,10001
12285,2019,6,3804,80651,10001
26818,2019,6,577,97026,10001
41665,2019,6,3857,17834,10001
4333,2019,6,2550,69338,10001
1121,2019,6,4616,4014,10001
34750,2019,6,1840,82425,10001
30761,2019,6,242,6842,10001
47207,2019,6,4479,42235,10001
10797,2019,6,3093,62826,10001
44511,2019,6,1033,90206,10001
14129,2019,6,987,39670,10001
46118,2019,6,3859,45599,10001
2253,2019,6,3077,39831,10001
49148,2019,6,4301,20421,10001
12542,2019,6,4304,57473,10001
48034,2019,6,4003,451,10001
48080,2019,6,4869,2418,10001
42591,2019,6,2680,47557,10001
17572,2019,6,2993,86374,10001
49921,2019,6,85,15025,10001
49944,2019,6,2272,83554,10001
33190,2019,6,290,25004,10001
20851,2019,6,4368,41270,10001
28165,2019,6,356,48,10001
45488,2019,6,118,99654,10001
33770,2019,6,2669,20225,10001
37891,2019,6,4112,91911,10001
2498,2019,6,96,35832,10001
28239,2019,6,285,25242,10001
14299,2019,6,2996,20206,10001
42486,2019,6,4240,66084,10001
12825,2019,6,4851,38348,10001
20720,2019,6,2298,74057,10001
20100,2019,6,560,24170,10001
25091,2019,6,33,69603,10001
14673,2019,6,4696,43312,10001
22175,2019,6,347,29230,10001
8610,2019,6,5000,36547,10001
13041,2019,6,5,48687,10001
37391,2019,6,2887,68459,10001
1069,2019,6,47,95713,10001
40625,2019,6,3873,68911,10001
19050,2019,6,4882,35001,10001
44188,2019,6,2171,49527,10001
25928,2019,6,4178,78428,10001
1423,2019,6,3001,79680,10001
6386,2019,6,1583,4448,10001
16890,2019,6,251,9110,10001
26544,2019,6,1233,87658,10001
15103,2019,6,323,93404,10001
29919,2019,6,3753,23459,10001
22606,2019,6,678,99422,10001
10914,2019,6,4277,95005,10001
42570,2019,6,4482,97183,10001
32877,2019,6,26,77919,10001
7157,2019,6,3628,92288,10001
1332,2019,6,4636,55764,10001
22880,2019,6,526,11308,10001
19590,2019,6,2058,86545,10001
35686,2019,6,783,55569,10001
10709,2019,6,1715,6808,10001
43491,2019,6,1184,74895,10001
17271,2019,6,4026,68026,10001
22424,2019,6,4812,36517,10001
44523,2019,6,761,58981,10001
28862,2019,6,1103,8683,10001
35992,2019,6,2580,46173,10001
39315,2019,6,4085,20333,10001
36627,2019,6,2679,73113,10001
14653,2019,6,193,63233,10001
5653,2019,6,4034,37354,10001
37491,2019,6,3312,60736,10001
42559,2019,6,3419,76517,10001
14754,2019,6,231,34003,10001
25614,2019,6,2227,24537,10001
22074,2019,6,2075,50903,10001
9303,2019,6,1250,42709,10001
14620,2019,6,771,87886,10001
43548,2019,6,2514,64446,10001
36552,2019,6,4562,38936,10001
16989,2019,6,3156,68421,10001
3487,2019,6,859,46784,10001
28811,2019,6,1605,86030,10001
45960,2019,6,2963,49081,10001
37408,2019,6,4822,18245,10001
8160,2019,6,1960,83323,10001
6474,2019,6,2789,16349,10001
14892,2019,6,2898,55890,10001
35925,2019,6,3826,58820,10001
42474,2019,6,759,85446,10001
41958,2019,6,1019,4794,10001
23843,2019,6,1025,82039,10001
41082,2019,6,4311,21136,10001
43704,2019,6,461,4821,10001
16397,2019,6,653,22895,10001
44418,2019,6,1010,50550,10001
22666,2019,6,2601,69636,10001
48236,2019,6,1074,54707,10001
5415,2019,6,4573,79071,10001
16162,2019,6,2349,65078,10001
38209,2019,6,3702,88926,10001
47309,2019,6,1959,99406,10001
38650,2019,6,1685,64267,10001
47517,2019,6,1917,56836,10001
19100,2019,6,1764,13632,10001
8457,2019,6,3680,93547,10001
47107,2019,6,2762,23018,10001
17378,2019,6,3482,82968,10001
3772,2019,6,1213,84512,10001
29648,2019,6,3472,91346,10001
18098,2019,6,551,49767,10001
41522,2019,6,643,47025,10001
42625,2019,6,4085,4319,10001
7282,2019,6,2475,91012,10001
5053,2019,6,4057,74287,10001
36621,2019,6,4553,37701,10001
8207,2019,6,1148,75102,10001
10047,2019,6,2548,68320,10001
24337,2019,6,217,4505,10001
21001,2019,6,3791,48187,10001
47563,2019,6,2297,41797,10001
15632,2019,6,2651,16681,10001
35693,2019,6,4713,89738,10001
25935,2019,6,1889,31138,10001
31218,2019,6,2492,46285,10001
26008,2019,6,370,58613,10001
32968,2019,6,4721,43193,10001
20326,2019,6,3775,99187,10001
13810,2019,6,4068,11916,10001
41777,2019,6,2643,19299,10001
40956,2019,6,475,70350,10001
37527,2019,6,2726,62413,10001
49677,2019,6,1898,9440,10001
25230,2019,6,4940,43231,10001
42418,2019,6,2050,97508,10001
2393,2019,6,1049,93826,10001
46693,2019,6,3830,2764,10001
22917,2019,6,3190,91877,10001
40618,2019,6,1750,10032,10001
19600,2019,6,1852,12399,10001
17845,2019,6,2295,33767,10001
43132,2019,6,2458,43664,10001
8792,2019,6,2567,60018,10001
17726,2019,6,2962,77497,10001
25713,2019,6,4226,93325,10001
19066,2019,6,2950,45556,10001
3601,2019,6,4482,61856,10001
7416,2019,6,313,87189,10001
10591,2019,6,4682,3136,10001
28728,2019,6,744,15753,10001
4358,2019,6,2371,91809,10001
21553,2019,6,1060,65269,10001
34604,2019,6,2405,14163,10001
14225,2019,6,3295,64457,10001
30934,2019,6,4610,62527,10001
7275,2019,6,3383,36110,10001
29982,2019,6,2785,13283,10001
35772,2019,6,1194,77447,10001
7776,2019,6,1623,14403,10001
23492,2019,6,2699,97216,10001
42432,2019,6,3512,28291,10001
31007,2019,6,2448,48012,10001
16737,2019,6,3763,97731,10001
39059,2019,6,1992,56751,10001
7105,2019,6,327,70726,10001
2843,2019,6,4102,57749,10001
40923,2019,6,3476,8240,10001
36364,2019,6,4515,88930,10001
16910,2019,6,171,12342,10001
28088,2019,6,4729,13139,10001
35564,2019,6,3035,80103,10001
39696,2019,6,4837,61007,10001
21057,2019,6,592,14070,10001
1765,2019,6,1493,14478,10001
26558,2019,6,4153,41919,10001
28661,2019,6,4856,29607,10001
45312,2019,6,1505,39856,10001
9669,2019,6,4155,2764,10001
35872,2019,6,516,61111,10001
10935,2019,6,3651,61132,10001
4885,2019,6,2298,66796,10001
32141,2019,6,2357,80102,10001
18329,2019,6,989,4951,10001
7798,2019,6,4534,33194,10001
33404,2019,6,1364,63849,10001
43796,2019,6,1644,61000,10001
20364,2019,6,403,73138,10001
28985,2019,6,3792,94610,10001
25693,2019,6,3947,53071,10001
4272,2019,6,2326,89190,10001
16053,2019,6,720,15034,10001
6156,2019,6,1822,47569,10001
40664,2019,6,940,56328,10001
27680,2019,6,3513,14928,10001
21004,2019,6,2014,32544,10001
22803,2019,6,1729,7494,10001
1262,2019,6,1569,62573,10001
20713,2019,6,2422,11293,10001
26221,2019,6,3894,97696,10001
19038,2019,6,3820,50995,10001
22918,2019,6,595,65418,10001
19942,2019,6,2341,38898,10001
30177,2019,6,129,50280,10001
15240,2019,6,3704,20669,10001
41509,2019,6,622,49728,10001
12411,2019,6,4103,5215,10001
7312,2019,6,4735,39028,10001
28026,2019,6,424,97087,10001
13198,2019,6,4275,14062,10001
13104,2019,6,2392,74209,10001
47491,2019,6,1330,37599,10001
37671,2019,6,561,61628,10001
47002,2019,6,1124,66155,10001
28251,2019,6,1054,94856,10001
11886,2019,6,3362,18647,10001
37177,2019,6,2815,44450,10001
7911,2019,6,4531,21866,10001
6717,2019,6,3216,44351,10001
25521,2019,6,116,51644,10001
5346,2019,6,3221,31252,10001
31276,2019,6,4980,99235,10001
29156,2019,6,3767,88386,10001
29442,2019,6,4190,23023,10001
28109,2019,6,1970,53837,10001
8830,2019,6,1150,60261,10001
12141,2019,6,887,22687,10001
17668,2019,6,596,7622,10001
46650,2019,6,1959,83719,10001
12893,2019,6,4561,51983,10001
14782,2019,6,4637,59756,10001
8540,2019,6,410,18143,10001
24803,2019,6,4444,70389,10001
41148,2019,6,3438,29972,10001
36660,2019,6,75,93137,10001
7539,2019,6,3770,65391,10001
4505,2019,6,3289,67106,10001
31037,2019,6,113,80609,10001
20078,2019,6,4672,84578,10001
45173,2019,6,628,5403,10001
15969,2019,6,1272,74004,10001
35588,2019,6,1918,59112,10001
32326,2019,6,1190,73328,10001
19897,2019,6,4721,65504,10001
11578,2019,6,4204,75267,10001
23816,2019,6,3357,75117,10001
27314,2019,6,262,76182,10001
47759,2019,6,1513,80127,10001
15834,2019,6,2396,33595,10001
30864,2019,6,3015,80292,10001
14041,2019,6,293,61966,10001
18131,2019,6,657,63596,10001
9808,2019,6,1572,57319,10001
23891,2019,6,566,55290,10001
8966,2019,6,14,16907,10001
6713,2019,6,3896,94766,10001
32735,2019,6,3162,88513,10001
7573,2019,6,2050,83652,10001
33692,2019,6,2628,36442,10001
32085,2019,6,2887,32215,10001
14055,2019,6,1602,16794,10001
45539,2019,6,1826,68027,10001
34859,2019,6,2341,43726,10001
34033,2019,6,1319,23725,10001
3233,2019,6,1498,21274,10001
40808,2019,6,2976,93838,10001
6858,2019,6,219,18665,10001
27932,2019,6,4307,19837,10001
11584,2019,6,2515,25432,10001
25534,2019,6,4638,16076,10001
11715,2019,6,3473,50983,10001
36020,2019,6,3724,56665,10001
10913,2019,6,1099,69584,10001
41201,2019,6,3964,59364,10001
8009,2019,6,3938,94868,10001
43590,2019,6,3214,57630,10001
8438,2019,6,193,16746,10001
2437,2019,6,4760,39465,10001
27983,2019,6,1355,37175,10001
49615,2019,6,4620,51389,10001
2968,2019,6,3755,89922,10001
4895,2019,6,4396,45333,10001
38242,2019,6,772,50837,10001
43094,2019,6,356,21457,10001
44799,2019,6,547,82440,10001
27484,2019,6,3110,59650,10001
18267,2019,6,4990,12609,10001
49226,2019,6,1191,75380,10001
41799,2019,6,351,64095,10001
46797,2019,6,1704,65147,10001
27235,2019,6,4048,51543,10001
35655,2019,6,2529,2508,10001
45856,2019,6,1807,37440,10001
10727,2019,7,3777,88452,10001
28359,2019,7,2815,69011,10001
44660,2019,7,3629,87236,10001
31033,2019,7,45,20152,10001
22284,2019,7,4540,99369,10001
6103,2019,7,3157,59999,10001
23522,2019,7,2798,96987,10001
40840,2019,7,1008,33114,10001
14385,2019,7,1070,60664,10001
5902,2019,7,2977,14370,10001
11772,2019,7,3519,94724,10001
42318,2019,7,3931,74816,10001
21049,2019,7,3132,89621,10001
49694,2019,7,4027,17230,10001
33739,2019,7,3864,56289,10001
7763,2019,7,3160,71642,10001
38247,2019,7,786,4477,10001
19425,2019,7,384,82465,10001
43448,2019,7,3573,53077,10001
24521,2019,7,379,55590,10001
7843,2019,7,2725,93270,10001
45934,2019,7,618,48796,10001
14842,2019,7,2097,33903,10001
29637,2019,7,1496,93238,10001
24484,2019,7,1857,51119,10001
28569,2019,7,1550,29154,10001
28821,2019,7,3468,19490,10001
21868,2019,7,1304,33793,10001
32884,2019,7,2041,21640,10001
23268,2019,7,3833,69576,10001
36057,2019,7,1729,19722,10001
4256,2019,7,2045,23356,10001
46529,2019,7,849,54918,10001
37235,2019,7,4493,41634,10001
32837,2019,7,2642,13744,10001
14610,2019,7,4538,71050,10001
29029,2019,7,3294,52638,10001
48755,2019,7,3568,90448,10001
34189,2019,7,2789,48166,10001
39180,2019,7,3776,84761,10001
17751,2019,7,2053,89580,10001
14341,2019,7,3907,6816,10001
38593,2019,7,302,69117,10001
40225,2019,7,346,70455,10001
31639,2019,7,1654,97432,10001
31347,2019,7,1748,21444,10001
42118,2019,7,1931,54474,10001
5344,2019,7,250,67619,10001
6179,2019,7,4649,75329,10001
42203,2019,7,331,33871,10001
2987,2019,7,4441,6293,10001
9423,2019,7,2239,43528,10001
27047,2019,7,3971,92611,10001
45937,2019,7,3295,78365,10001
41832,2019,7,2689,23571,10001
20392,2019,7,3235,64968,10001
36605,2019,7,571,77203,10001
34500,2019,7,183,4684,10001
48551,2019,7,4458,86363,10001
44396,2019,7,3947,63373,10001
46917,2019,7,3183,44845,10001
1739,2019,7,3477,64178,10001
26789,2019,7,2682,99214,10001
21506,2019,7,2945,62117,10001
19728,2019,7,4019,78272,10001
17907,2019,7,4065,61103,10001
38193,2019,7,1746,38924,10001
42462,2019,7,4412,81650,10001
27740,2019,7,2117,37918,10001
18484,2019,7,486,86604,10001
49709,2019,7,1478,38206,10001
7712,2019,7,750,58259,10001
38717,2019,7,3566,5338,10001
44748,2019,7,3944,64442,10001
49652,2019,7,4333,3543,10001
18019,2019,7,4464,27447,10001
23358,2019,7,175,40130,10001
29328,2019,7,3936,3978,10001
30558,2019,7,3880,7024,10001
14710,2019,7,3931,15118,10001
30145,2019,7,3549,52295,10001
3491,2019,7,507,52773,10001
41982,2019,7,2038,29040,10001
14676,2019,7,3494,94287,10001
29343,2019,7,827,32839,10001
35134,2019,7,2494,52720,10001
27049,2019,7,3265,65801,10001
3879,2019,7,766,43902,10001
31858,2019,7,4481,51713,10001
24720,2019,7,158,66466,10001
40523,2019,7,3540,76749,10001
15793,2019,7,3970,79158,10001
48685,2019,7,678,29865,10001
45328,2019,7,55,14364,10001
24966,2019,7,2075,22301,10001
26211,2019,7,1333,26707,10001
37128,2019,7,3802,25061,10001
27796,2019,7,4319,18410,10001
6889,2019,7,3952,91731,10001
21300,2019,7,3910,9170,10001
37173,2019,7,3679,34246,10001
41447,2019,7,365,60422,10001
42987,2019,7,3658,47440,10001
23177,2019,7,2512,79748,10001
10598,2019,7,881,58563,10001
4976,2019,7,1936,65013,10001
46528,2019,7,466,93931,10001
21631,2019,7,936,25687,10001
6537,2019,7,4936,59969,10001
42804,2019,7,1660,74494,10001
34519,2019,7,1098,47335,10001
17880,2019,7,4819,15856,10001
1920,2019,7,1944,42526,10001
28725,2019,7,1756,69809,10001
5710,2019,7,1483,34300,10001
43961,2019,7,1745,56894,10001
7543,2019,7,1137,63320,10001
23309,2019,7,3649,88031,10001
26323,2019,7,554,56548,10001
3799,2019,7,2708,34031,10001
36910,2019,7,1762,33637,10001
26896,2019,7,2877,9617,10001
6538,2019,7,3721,82994,10001
32189,2019,7,1310,42011,10001
22940,2019,7,938,37021,10001
19293,2019,7,4828,8924,10001
43707,2019,7,4518,45379,10001
35391,2019,7,236,51780,10001
41581,2019,7,390,9889,10001
20765,2019,7,2675,42567,10001
42703,2019,7,1141,74607,10001
28673,2019,7,3332,18665,10001
29721,2019,7,3849,79722,10001
1989,2019,7,4975,54635,10001
41807,2019,7,2846,67441,10001
10249,2019,7,4725,41645,10001
5023,2019,7,3191,96133,10001
34091,2019,7,882,54742,10001
34416,2019,7,319,23082,10001
14322,2019,7,4366,78771,10001
18348,2019,7,2512,10378,10001
16591,2019,7,3356,96963,10001
48552,2019,7,794,874,10001
13004,2019,7,2725,5873,10001
17223,2019,7,1881,37438,10001
32261,2019,7,3541,80370,10001
42372,2019,7,268,46552,10001
26249,2019,7,1755,68733,10001
44646,2019,7,1243,69102,10001
38803,2019,7,1233,55412,10001
17085,2019,7,3328,94672,10001
25057,2019,7,2838,61956,10001
49160,2019,7,719,759,10001
9565,2019,7,269,69276,10001
7513,2019,7,3642,29849,10001
28727,2019,7,1935,4610,10001
27365,2019,7,2595,74054,10001
46808,2019,7,2110,38651,10001
29885,2019,7,3092,23456,10001
10638,2019,7,1998,15898,10001
17332,2019,7,1803,46388,10001
32088,2019,7,4965,27028,10001
19905,2019,7,4946,90011,10001
29078,2019,7,2893,79300,10001
32872,2019,7,1513,1789,10001
39380,2019,7,581,23196,10001
49189,2019,7,1217,32857,10001
36440,2019,7,2173,27985,10001
43608,2019,7,2146,20952,10001
8574,2019,7,3353,75016,10001
48133,2019,7,1532,48521,10001
9630,2019,7,4907,3599,10001
5172,2019,7,1656,69503,10001
2020,2019,7,1393,236,10001
25036,2019,7,97,46943,10001
17600,2019,7,3238,47876,10001
27465,2019,7,43,75224,10001
41481,2019,7,4235,85281,10001
20909,2019,7,995,82550,10001
11475,2019,7,3951,87286,10001
1802,2019,7,4677,34168,10001
4298,2019,7,1952,73993,10001
3630,2019,7,3490,11193,10001
1998,2019,7,2950,10417,10001
47212,2019,7,43,97006,10001
5797,2019,7,2671,14269,10001
20554,2019,7,1902,72332,10001
15959,2019,7,2421,491,10001
32070,2019,7,395,94052,10001
2645,2019,7,2600,42153,10001
18997,2019,7,2182,46681,10001
40837,2019,7,812,13653,10001
5003,2019,7,2631,41475,10001
12487,2019,7,4878,82737,10001
45505,2019,7,3615,42005,10001
25450,2019,7,1579,9887,10001
5658,2019,7,3427,54679,10001
21687,2019,7,1583,34487,10001
37197,2019,7,4660,38601,10001
30634,2019,7,2831,81152,10001
47712,2019,7,4165,42705,10001
3395,2019,7,359,80777,10001
10832,2019,7,3122,94958,10001
37640,2019,7,394,53303,10001
22297,2019,7,749,7797,10001
21032,2019,7,519,72836,10001
41566,2019,7,1670,52085,10001
20254,2019,7,2790,86225,10001
33972,2019,7,1168,36662,10001
12993,2019,7,3216,246,10001
10538,2019,7,1996,40833,10001
41763,2019,7,742,40438,10001
4696,2019,7,1812,6956,10001
5808,2019,7,1361,62710,10001
10097,2019,7,3643,49100,10001
11939,2019,7,3889,46078,10001
25178,2019,7,3620,7661,10001
29396,2019,7,541,22349,10001
9507,2019,7,976,24502,10001
